playerID,awardID,yearID,lgID,tie,notes
smoltjo01,Silver Slugger,1997,NL,,P
smoltjo01,This Year in Baseball Closer of the Year,2002,ML,,MLB.com GIBBY
smoltjo01,TSN All-Star,1996,NL,,RHP
smoltjo01,TSN Pitcher of the Year,1996,NL,,
smoltjo01,TSN Reliever of the Year,2002,NL,,
snellbl01,All-MLB Team - First Team,2023,ML,,SP
snellbl01,Cy Young Award,2018,AL,,
snellbl01,Cy Young Award,2023,NL,,
snellbl01,MLB Players Choice Outstanding Pitcher,2018,AL,,
snellbl01,MLB Players Choice Outstanding Pitcher,2023,NL,,
snellbl01,Pitcher of the Month,2018,AL,,August
snellbl01,Pitcher of the Month,2018,AL,,September
snellbl01,Pitcher of the Month,2023,NL,,June
snellbl01,Pitcher of the Month,2023,NL,,September
snellbl01,Pitcher of the Month,2024,NL,,August
snellbl01,Player of the Week,2024,NL,,Week of 2024-08-03
snellbl01,TSN All-Star,2023,NL,,SP
snellbl01,TSN Pitcher of the Year,2023,NL,,
snidedu01,Baseball Magazine All-Star,1950,NL,,CF
snidedu01,TSN All-Star,1953,ML,,OF
snidedu01,TSN All-Star,1954,ML,,OF
snidedu01,TSN All-Star,1955,ML,,OF
snidedu01,TSN Major League Player of the Year,1955,ML,,
snidedu01,TSN Player of the Year,1955,NL,,
snowjt01,Gold Glove,1995,AL,,1B
snowjt01,Gold Glove,1996,AL,,1B
snowjt01,Gold Glove,1997,NL,,1B
snowjt01,Gold Glove,1998,NL,,1B
snowjt01,Gold Glove,1999,NL,,1B
snowjt01,Gold Glove,2000,NL,,1B
snowjt01,Player of the Week,1993,AL,,Week of 1993-10-02
snowjt01,Player of the Week,1993,AL,Y,Week of 1993-04-24
snowjt01,Player of the Week,1997,NL,,Week of 1997-08-09
snowjt01,Player of the Week,1999,NL,,Week of 1999-08-28
snydeco02,Player of the Month,1992,NL,,June
snydeco02,Player of the Week,1992,NL,,Week of 1992-06-06
snydefr01,Baseball Magazine All-Star,1915,ML,,C
snydefr01,Baseball Magazine All-Star,1915,NL,,C
snydefr01,Baseball Magazine All-Star,1922,NL,,C
soderer01,TSN Comeback Player of the Year,1977,AL,,
solando01,Silver Slugger,2020,NL,,2B
solando01,TSN All-Star,2020,NL,,2B
solerjo01,Player of the Week,2019,AL,,Week of 2019-08-10
solerjo01,World Series MVP,2021,ML,,
sorenla01,Player of the Week,1978,AL,,Week of 1978-06-09
soriaal01,All-Star Game MVP,2004,ML,,
soriaal01,Player of the Month,2003,AL,,April
soriaal01,Player of the Month,2003,AL,,September
soriaal01,Player of the Month,2007,NL,,June
soriaal01,Player of the Week,2002,AL,,Week of 2002-06-22
soriaal01,Player of the Week,2003,AL,,Week of 2003-04-05
soriaal01,Player of the Week,2003,AL,,Week of 2003-09-20
soriaal01,Player of the Week,2005,AL,,Week of 2005-05-07
soriaal01,Player of the Week,2007,NL,,Week of 2007-06-23
soriaal01,Player of the Week,2008,NL,,Week of 2008-05-17
soriaal01,Player of the Week,2013,AL,,Week of 2013-08-18
soriaal01,Silver Slugger,2002,AL,,2B
soriaal01,Silver Slugger,2004,AL,,2B
soriaal01,Silver Slugger,2005,AL,,2B
soriaal01,Silver Slugger,2006,NL,,OF
soriaal01,TSN All-Star,2002,AL,,2B
soriaal01,TSN All-Star,2004,AL,,2B
soriaal01,TSN All-Star,2006,NL,,OF
soriajo01,Reliever of the Month,2008,ML,,September
soriajo01,Reliever of the Month,2009,ML,,September
soriara01,Reliever of the Month,2010,ML,,August
soriara01,Reliever of the Month,2010,ML,,July
soriara01,Reliever of the Month,2010,ML,,May
soriara01,Reliever of the Year Award,2010,AL,,
soriara01,Rookie of the Month,2003,AL,,August
soriara01,TSN Reliever of the Year,2010,AL,,
soriara01,TSN Rookie Pitcher of the Year,2003,AL,,
sorokmi01,All-MLB Team - Second Team,2019,ML,,SP
sosasa01,Hank Aaron Award,1999,NL,,OF
sosasa01,MLB Players Choice Man of the Year,1999,ML,,
sosasa01,MLB Players Choice Outstanding Player,1998,NL,,
sosasa01,Most Valuable Player,1998,NL,,
sosasa01,Player of the Month,1996,NL,,July
sosasa01,Player of the Month,1998,NL,,June
sosasa01,Player of the Month,1999,NL,,May
sosasa01,Player of the Month,2000,NL,,July
sosasa01,Player of the Month,2001,NL,,August
sosasa01,Player of the Week,1993,NL,,Week of 1993-07-03
sosasa01,Player of the Week,1995,NL,,Week of 1995-08-19
sosasa01,Player of the Week,1995,NL,,Week of 1995-09-02
sosasa01,Player of the Week,1996,NL,,Week of 1996-07-27
sosasa01,Player of the Week,1997,NL,,Week of 1997-05-17
sosasa01,Player of the Week,1998,NL,,Week of 1998-06-20
sosasa01,Player of the Week,1998,NL,,Week of 1998-09-12
sosasa01,Player of the Week,1998,NL,Y,Week of 1998-06-06
sosasa01,Player of the Week,2001,NL,,Week of 2001-08-25
sosasa01,Player of the Week,2002,NL,Y,Week of 2002-08-10
sosasa01,Player of the Week,2003,NL,Y,Week of 2003-04-19
sosasa01,Roberto Clemente Award,1998,ML,,
sosasa01,Silver Slugger,1995,NL,,OF
sosasa01,Silver Slugger,1998,NL,,OF
sosasa01,Silver Slugger,1999,NL,,OF
sosasa01,Silver Slugger,2000,NL,,OF
sosasa01,Silver Slugger,2001,NL,,OF
sosasa01,Silver Slugger,2002,NL,,OF
sosasa01,TSN All-Star,1995,NL,,OF
sosasa01,TSN All-Star,1998,NL,,OF
sosasa01,TSN All-Star,1999,NL,,OF
sosasa01,TSN All-Star,2000,NL,,OF
sosasa01,TSN All-Star,2001,NL,,OF
sosasa01,TSN All-Star,2002,NL,,OF
sosasa01,TSN Major League Player of the Year,1998,ML,,
sotoge01,MLB Players Choice Outstanding Rookie,2008,NL,,
sotoge01,Rookie of the Month,2008,NL,,April
sotoge01,Rookie of the Month,2008,NL,,August
sotoge01,Rookie of the Year,2008,NL,,
sotoge01,TSN Rookie of the Year,2008,NL,,
sotoju01,All-MLB Team - First Team,2020,ML,,OF
sotoju01,All-MLB Team - First Team,2021,ML,,OF
sotoju01,All-MLB Team - First Team,2024,ML,,OF
sotoju01,All-MLB Team - First Team,2025,ML,,OF
sotoju01,All-MLB Team - Second Team,2019,ML,,OF
sotoju01,Babe Ruth Award,2019,ML,Y,
sotoju01,Player of the Week,2020,NL,,Week of 2020-08-15
sotoju01,Player of the Week,2023,NL,,Week of 2023-09-16
sotoju01,Player of the Week,2024,AL,,Week of 2024-03-30
sotoju01,Player of the Week,2024,AL,,Week of 2024-06-01
sotoju01,Rookie of the Month,2018,NL,,July
sotoju01,Rookie of the Month,2018,NL,,June
sotoju01,Rookie of the Month,2018,NL,,September
sotoju01,Silver Slugger,2020,NL,,OF
sotoju01,Silver Slugger,2021,NL,,OF
sotoju01,Silver Slugger,2022,NL,,OF
sotoju01,Silver Slugger,2023,NL,,OF
sotoju01,Silver Slugger,2024,AL,,OF
sotoju01,Silver Slugger,2025,NL,,OF
sotoju01,TSN All-Star,2020,NL,,OF
sotoju01,TSN All-Star,2021,NL,,OF
sotoju01,TSN All-Star,2022,NL,,OF
sotoju01,TSN All-Star,2023,NL,Y,OF
sotoju01,TSN All-Star,2024,AL,,OF
sotoju01,TSN All-Star,2025,NL,,OF
souzast01,Player of the Week,2017,AL,,Week of 2017-04-22
souzast01,This Year in Baseball Play of the Year,2014,ML,,MLB.com GIBBY
spahnwa01,Baseball Magazine All-Star,1947,NL,,P3
spahnwa01,Baseball Magazine All-Star,1949,ML,,P3
spahnwa01,Baseball Magazine All-Star,1949,NL,,P2
spahnwa01,Baseball Magazine All-Star,1950,ML,,P1
spahnwa01,Baseball Magazine All-Star,1950,NL,,P1
spahnwa01,Cy Young Award,1957,ML,,
spahnwa01,Lou Gehrig Memorial Award,1961,ML,,
spahnwa01,TSN All-Star,1953,ML,,P
spahnwa01,TSN All-Star,1957,ML,,P
spahnwa01,TSN All-Star,1958,ML,,P
spahnwa01,TSN All-Star,1960,ML,,P
spahnwa01,TSN All-Star,1961,NL,,P
spahnwa01,TSN Pitcher of the Year,1953,NL,,
spahnwa01,TSN Pitcher of the Year,1957,NL,,
spahnwa01,TSN Pitcher of the Year,1958,NL,,
spahnwa01,TSN Pitcher of the Year,1961,NL,,
sparkst02,Pitcher of the Month,2000,AL,,August
speaktr01,Baseball Magazine All-Star,1909,AL,,CF
speaktr01,Baseball Magazine All-Star,1909,ML,,CF
speaktr01,Baseball Magazine All-Star,1910,AL,,CF
speaktr01,Baseball Magazine All-Star,1910,ML,,CF
speaktr01,Baseball Magazine All-Star,1912,AL,,OF
speaktr01,Baseball Magazine All-Star,1912,ML,,OF
speaktr01,Baseball Magazine All-Star,1913,AL,,OF
speaktr01,Baseball Magazine All-Star,1913,ML,,OF
speaktr01,Baseball Magazine All-Star,1914,AL,,OF
speaktr01,Baseball Magazine All-Star,1914,ML,,OF
speaktr01,Baseball Magazine All-Star,1915,AL,,CF
speaktr01,Baseball Magazine All-Star,1915,ML,,CF
speaktr01,Baseball Magazine All-Star,1916,AL,,OF
speaktr01,Baseball Magazine All-Star,1916,ML,,OF
speaktr01,Baseball Magazine All-Star,1917,AL,,OF
speaktr01,Baseball Magazine All-Star,1917,ML,,OF
speaktr01,Baseball Magazine All-Star,1918,AL,,OF
speaktr01,Baseball Magazine All-Star,1918,ML,,OF
speaktr01,Baseball Magazine All-Star,1920,AL,,OF
speaktr01,Baseball Magazine All-Star,1920,ML,,OF
speaktr01,Baseball Magazine All-Star,1921,AL,,OF
speaktr01,Baseball Magazine All-Star,1921,ML,,OF
speaktr01,Baseball Magazine All-Star,1922,AL,,OF
speaktr01,Baseball Magazine All-Star,1922,ML,,OF
speaktr01,Baseball Magazine All-Star,1923,AL,,OF
speaktr01,Baseball Magazine All-Star,1923,ML,,OF
speaktr01,Most Valuable Player,1912,AL,,
speiech01,TSN All-Star,1972,NL,,SS
spencji01,Gold Glove,1970,AL,,1B
spencji01,Gold Glove,1977,AL,,1B
spencsh01,Player of the Week,1998,AL,,Week of 1998-09-26
spencst01,Baseball Magazine All-Star,1942,AL,,RF
spencst01,Baseball Magazine All-Star,1943,AL,,CF
spencst01,Baseball Magazine All-Star,1944,AL,,CF
spiezsc01,Player of the Week,2003,AL,,Week of 2003-05-17
springe01,Player of the Week,2017,AL,,Week of 2017-06-03
springe01,Player of the Week,2019,AL,Y,Week of 2019-05-11
springe01,Player of the Week,2021,AL,,Week of 2021-07-31
springe01,Player of the Week,2021,AL,,Week of 2021-08-07
springe01,Player of the Week,2021,AL,,Week of 2021-10-02
springe01,Player of the Week,2025,AL,,Week of 2025-07-05
springe01,Rookie of the Month,2014,AL,,May
springe01,Silver Slugger,2017,AL,,OF
springe01,Silver Slugger,2019,AL,,OF
springe01,Silver Slugger,2025,AL,,DH
springe01,TSN All-Star,2019,AL,,OF
springe01,TSN All-Star,2020,AL,,OF
springe01,TSN All-Star,2025,AL,,DH
springe01,World Series MVP,2017,ML,,
squirmi01,Gold Glove,1981,AL,,1B
stairma01,Player of the Week,1997,AL,,Week of 1997-07-19
stallja01,Gold Glove,2021,NL,,C
stammcr01,Bob Feller Act of Valor Award - MLB Player,2020,ML,,
stanaos01,Baseball Magazine All-Star,1911,AL,,C3
stanaos01,Baseball Magazine All-Star,1912,AL,,C1
stanked01,Baseball Magazine All-Star,1946,NL,,2B
stanked01,Baseball Magazine All-Star,1947,NL,,2B
stanlbo01,Pitcher of the Month,1980,AL,,August
stanlbo01,Player of the Week,1980,AL,,Week of 1980-08-08
stanlbo01,Player of the Week,1983,AL,,Week of 1983-09-23
stanlmi01,Gold Glove,1968,AL,,OF
stanlmi01,Gold Glove,1969,AL,,OF
stanlmi01,Gold Glove,1970,AL,,OF
stanlmi01,Gold Glove,1973,AL,,OF
stanlmi02,Silver Slugger,1993,AL,,C
stanlmi02,TSN All-Star,1993,AL,,C
stantle01,Player of the Week,1975,AL,,Week of 1975-06-13
stantmi03,ALCS MVP,2024,AL,,
stantmi03,All-Star Game MVP,2022,AL,,
stantmi03,Hank Aaron Award,2014,NL,,
stantmi03,Hank Aaron Award,2017,NL,,
stantmi03,MLB Players Choice Outstanding Player,2014,NL,,
stantmi03,MLB Players Choice Outstanding Player,2017,NL,,
stantmi03,Most Valuable Player,2017,NL,,
stantmi03,Player of the Month,2012,NL,,May
stantmi03,Player of the Month,2015,NL,,June
stantmi03,Player of the Month,2017,NL,,August
stantmi03,Player of the Week,2010,NL,,Week of 2010-08-15
stantmi03,Player of the Week,2012,NL,,Week of 2012-08-26
stantmi03,Player of the Week,2015,NL,Y,Week of 2015-06-14
stantmi03,Player of the Week,2016,NL,,Week of 2016-07-09
stantmi03,Player of the Week,2017,NL,,Week of 2017-08-12
stantmi03,Player of the Week,2017,NL,,Week of 2017-08-26
stantmi03,Player of the Week,2017,NL,Y,Week of 2017-09-23
stantmi03,Player of the Week,2021,AL,,Week of 2021-09-25
stantmi03,Silver Slugger,2014,NL,,OF
stantmi03,Silver Slugger,2017,NL,,OF
stantmi03,TSN All-Star,2017,NL,,OF
stargwi01,Babe Ruth Award,1979,NL,,1B
stargwi01,Hutch Award,1978,ML,,
stargwi01,Lou Gehrig Memorial Award,1974,ML,,
stargwi01,Most Valuable Player,1979,NL,Y,
stargwi01,NLCS MVP,1979,NL,,
stargwi01,Player of the Week,1973,NL,,Week of 1973-08-10
stargwi01,Player of the Week,1977,NL,Y,Week of 1977-05-06
stargwi01,Roberto Clemente Award,1974,ML,,
stargwi01,TSN All-Star,1965,NL,,OF
stargwi01,TSN All-Star,1966,NL,,OF
stargwi01,TSN All-Star,1971,NL,,OF
stargwi01,TSN All-Star,1972,NL,,1B
stargwi01,TSN Comeback Player of the Year,1978,NL,,
stargwi01,TSN Major League Player of the Year,1979,ML,,
stargwi01,World Series MVP,1979,ML,,
stassma01,Player of the Week,2021,AL,,Week of 2021-06-12
staubru01,Outstanding DH Award,1978,AL,,
staubru01,Player of the Week,1983,NL,,Week of 1983-06-17
staubru01,TSN All-Star,1978,AL,,DH
steersp01,Player of the Week,2024,NL,,Week of 2024-04-06
steersp01,Player of the Week,2025,NL,,Week of 2025-06-28
steersp01,Rookie of the Month,2023,NL,,May
steinte01,All-Star Game MVP,1988,ML,,
stennre01,Player of the Week,1974,NL,,Week of 1974-09-27
stennre01,Player of the Week,1975,NL,,Week of 1975-09-19
stephga01,Pitcher of the Month,2000,NL,,May
stephve01,Baseball Magazine All-Star,1942,AL,,SS
stephve01,Baseball Magazine All-Star,1942,ML,,SS
stephve01,Baseball Magazine All-Star,1944,AL,,SS
stephve01,Baseball Magazine All-Star,1945,AL,,SS
stephve01,Baseball Magazine All-Star,1945,ML,,SS
stephve01,Baseball Magazine All-Star,1949,AL,,SS
stephve01,Baseball Magazine All-Star,1949,ML,,SS
stewada01,ALCS MVP,1990,AL,,
stewada01,ALCS MVP,1993,AL,,
stewada01,Babe Ruth Award,1989,AL,,P
stewada01,Pitcher of the Month,1988,AL,,April
stewada01,Pitcher of the Month,1990,AL,,April
stewada01,Pitcher of the Month,1990,AL,,September
stewada01,Player of the Week,1990,AL,,Week of 1990-06-30
stewada01,Roberto Clemente Award,1990,ML,,
stewada01,TSN All-Star,1988,AL,,RHP
stewada01,World Series MVP,1989,ML,,
stewaia01,Player of the Week,2009,NL,,Week of 2009-06-06
stewaia01,Rookie of the Month,2008,NL,,July
stewash01,Player of the Week,1999,AL,,Week of 1999-05-01
stiebda01,Pitcher of the Month,1980,AL,,April
stiebda01,Pitcher of the Month,1983,AL,,May
stiebda01,Pitcher of the Month,1985,AL,,May
stiebda01,Player of the Week,1980,AL,,Week of 1980-04-25
stiebda01,Player of the Week,1983,AL,,Week of 1983-05-20
stiebda01,Player of the Week,1990,AL,Y,Week of 1990-09-01
stiebda01,TSN All-Star,1982,AL,,RHP
stiebda01,TSN Pitcher of the Year,1982,AL,,
stillku01,Player of the Week,1988,AL,,Week of 1988-05-20
stinsbo01,Player of the Week,1978,AL,,Week of 1978-04-14
stirnsn01,Baseball Magazine All-Star,1944,AL,,2B
stirnsn01,Baseball Magazine All-Star,1944,ML,,2B
stirnsn01,Baseball Magazine All-Star,1945,AL,,2B
stirnsn01,Baseball Magazine All-Star,1945,ML,,2B
stirnsn01,TSN All-Star,1945,ML,,2B
stockmi01,Baseball Magazine All-Star,1919,NL,,2B
stockmi01,Baseball Magazine All-Star,1922,NL,,3B
stoddti01,Pitcher of the Month,1980,AL,,September
stonege01,Baseball Magazine All-Star,1908,AL,,LF
stonege01,Baseball Magazine All-Star,1910,AL,,LF
stonest01,Cy Young Award,1980,AL,,
stonest01,Pitcher of the Month,1980,AL,,June
stonest01,Player of the Week,1980,AL,,Week of 1980-06-20
stonest01,TSN All-Star,1980,AL,,RHP
stonest01,TSN Pitcher of the Year,1980,AL,,
storytr01,Player of the Week,2016,NL,,Week of 2016-04-09
storytr01,Player of the Week,2016,NL,,Week of 2016-07-23
storytr01,Player of the Week,2019,NL,,Week of 2019-06-01
storytr01,Player of the Week,2022,AL,,Week of 2022-05-21
storytr01,Player of the Week,2025,AL,,Week of 2025-08-02
storytr01,Rookie of the Month,2016,NL,,April
storytr01,Silver Slugger,2018,NL,,SS
storytr01,Silver Slugger,2019,NL,,SS
storytr01,TSN All-Star,2018,NL,,SS
storytr01,TSN All-Star,2019,NL,,SS
stottme01,TSN All-Star,1965,AL,,P
stottto01,Branch Rickey Award,2000,ML,,
stottto01,Lou Gehrig Memorial Award,2000,ML,,
stottto01,Player of the Week,1998,NL,,Week of 1998-06-27
stoweky01,Player of the Week,2025,NL,,Week of 2025-07-12
stoweky01,Player of the Week,2025,NL,,Week of 2025-05-03
strasst01,All-MLB Team - First Team,2019,ML,,SP
strasst01,Babe Ruth Award,2019,ML,Y,
strasst01,Pitcher of the Month,2012,NL,,April
strasst01,Pitcher of the Month,2016,NL,,July
strasst01,Pitcher of the Month,2017,NL,,September
strasst01,Pitcher of the Month,2019,NL,,July
strasst01,Player of the Week,2010,NL,,Week of 2010-06-13
strasst01,Player of the Week,2015,NL,Y,Week of 2015-09-20
strasst01,Silver Slugger,2012,NL,,P
strasst01,World Series MVP,2019,ML,,
strawda01,Player of the Month,1987,NL,,September
strawda01,Player of the Week,1984,NL,,Week of 1984-07-20
strawda01,Player of the Week,1985,NL,,Week of 1985-07-19
strawda01,Player of the Week,1985,NL,,Week of 1985-08-09
strawda01,Player of the Week,1990,NL,,Week of 1990-06-09
strawda01,Player of the Week,1991,NL,,Week of 1991-08-24
strawda01,Player of the Week,1998,AL,,Week of 1998-04-11
strawda01,Rookie of the Year,1983,NL,,
strawda01,Silver Slugger,1988,NL,,OF
strawda01,Silver Slugger,1990,NL,,OF
strawda01,TSN All-Star,1988,NL,,OF
strawda01,TSN All-Star,1990,NL,,OF
strawda01,TSN Rookie Player of the Year,1983,NL,,
strawmy01,Gold Glove,2022,AL,,OF
streega01,Baseball Magazine All-Star,1909,AL,,C3
streehu01,MLB Players Choice Outstanding Rookie,2005,AL,,
streehu01,Player of the Week,2009,NL,Y,Week of 2009-06-13
streehu01,Player of the Week,2013,NL,,Week of 2013-09-08
streehu01,Reliever of the Month,2011,ML,,April
streehu01,Rookie of the Year,2005,AL,,
streehu01,TSN Rookie of the Year,2005,AL,,
stridsp01,All-MLB Team - First Team,2023,ML,,SP
stridsp01,MLB Players Choice Outstanding Rookie,2022,NL,,
stridsp01,Rookie of the Month,2022,NL,,July
stridsp01,TSN Rookie of the Year,2022,NL,,
stromma01,Gold Glove,2017,AL,,P
stromma01,Player of the Week,2023,AL,,Week of 2023-06-03
stuardi01,TSN All-Star,1964,AL,,1B
stubbdr01,Player of the Week,2012,NL,Y,Week of 2012-07-29
stubbfr01,Player of the Week,1986,NL,,Week of 1986-07-18
stubbfr01,Player of the Week,1990,NL,,Week of 1990-09-29
suareeu01,Player of the Month,2019,NL,,September
suareeu01,Player of the Week,2025,NL,,Week of 2025-07-19
suareeu01,Player of the Week,2025,NL,,Week of 2025-06-21
suareeu01,Player of the Week,2025,NL,Y,Week of 2025-04-26
suareeu01,Player of the Week,2025,NL,,Week of 2025-03-29
suarera01,Pitcher of the Month,2024,NL,,April
suarera01,Player of the Week,2025,NL,,Week of 2025-08-23
suarero01,Reliever of the Month,2024,NL,,May
suarero01,Reliever of the Month,2025,NL,,April
suhrgu01,Baseball Magazine All-Star,1936,NL,,1B
sullibi03,Baseball Magazine All-Star,1908,AL,,C
sullibi03,Baseball Magazine All-Star,1909,AL,,C2
sundbji01,Gold Glove,1976,AL,,C
sundbji01,Gold Glove,1977,AL,,C
sundbji01,Gold Glove,1978,AL,,C
sundbji01,Gold Glove,1979,AL,,C
sundbji01,Gold Glove,1980,AL,,C
sundbji01,Gold Glove,1981,AL,,C
sundbji01,Player of the Week,1978,AL,,Week of 1978-05-19
sundbji01,TSN All-Star,1978,AL,,C
sundbji01,TSN All-Star,1981,AL,,C
suppaje01,NLCS MVP,2006,NL,,
surhobj01,Player of the Week,1995,AL,,Week of 1995-08-26
surhobj01,Player of the Week,1995,AL,Y,Week of 1995-07-08
sutclri01,Cy Young Award,1984,NL,,
sutclri01,Lou Gehrig Memorial Award,1987,ML,,
sutclri01,Pitcher of the Month,1982,AL,,September
sutclri01,Pitcher of the Month,1984,NL,,August
sutclri01,Player of the Week,1989,NL,,Week of 1989-04-08
sutclri01,Roberto Clemente Award,1987,ML,,
sutclri01,Rookie of the Year,1979,NL,,
sutclri01,TSN All-Star,1984,NL,,RHP
sutclri01,TSN All-Star,1987,NL,,RHP
sutclri01,TSN Comeback Player of the Year,1987,NL,,
sutclri01,TSN Comeback Player of the Year,1992,AL,,
sutclri01,TSN Pitcher of the Year,1984,NL,,
sutclri01,TSN Pitcher of the Year,1987,NL,,
sutclri01,TSN Rookie Pitcher of the Year,1979,NL,,
suterbr01,Reliever of the Month,2019,NL,,September
suttebr01,Babe Ruth Award,1982,NL,,RP
suttebr01,Cy Young Award,1979,NL,,
suttebr01,Pitcher of the Month,1977,NL,,May
suttebr01,Player of the Week,1977,NL,,Week of 1977-05-13
suttebr01,Player of the Week,1978,NL,,Week of 1978-07-08
suttebr01,Player of the Week,1979,NL,,Week of 1979-04-20
suttebr01,Player of the Week,1982,NL,,Week of 1982-09-17
suttebr01,Player of the Week,1982,NL,Y,Week of 1982-08-27
suttebr01,Player of the Week,1984,NL,,Week of 1984-04-13
suttebr01,Player of the Week,1984,NL,Y,Week of 1984-09-07
suttebr01,Reliever of the Year Award,1979,NL,,
suttebr01,Reliever of the Year Award,1981,NL,,
suttebr01,Reliever of the Year Award,1982,NL,,
suttebr01,Reliever of the Year Award,1984,NL,,
suttebr01,TSN Fireman of the Year,1979,NL,,
suttebr01,TSN Fireman of the Year,1981,NL,,
suttebr01,TSN Fireman of the Year,1982,NL,,
suttebr01,TSN Fireman of the Year,1984,NL,,
suttodo01,All-Star Game MVP,1977,ML,,
suttodo01,Lou Gehrig Memorial Award,1976,ML,,
suttodo01,Pitcher of the Month,1975,NL,,April
suttodo01,Pitcher of the Month,1975,NL,,May
suttodo01,Pitcher of the Month,1976,NL,,September
suttodo01,Player of the Week,1975,NL,Y,Week of 1975-08-08
suttodo01,Player of the Week,1976,NL,,Week of 1976-09-24
suttodo01,Player of the Week,1980,NL,,Week of 1980-04-25
suttodo01,Player of the Week,1986,AL,Y,Week of 1986-06-20
suttodo01,TSN All-Star,1976,NL,,RHP
suttodo01,TSN Rookie Pitcher of the Year,1966,NL,,
suzukic01,All-Star Game MVP,2007,ML,,
suzukic01,Gold Glove,2001,AL,,OF
suzukic01,Gold Glove,2002,AL,,OF
suzukic01,Gold Glove,2003,AL,,OF
suzukic01,Gold Glove,2004,AL,,OF
suzukic01,Gold Glove,2005,AL,,OF
suzukic01,Gold Glove,2006,AL,,OF
suzukic01,Gold Glove,2007,AL,,OF
suzukic01,Gold Glove,2008,AL,,OF
suzukic01,Gold Glove,2009,AL,,OF
suzukic01,Gold Glove,2010,AL,,OF
suzukic01,MLB Players Choice Outstanding Player,2004,AL,,
suzukic01,MLB Players Choice Outstanding Rookie,2001,AL,,
suzukic01,Most Valuable Player,2001,AL,,
suzukic01,Player of the Month,2004,AL,,August
suzukic01,Player of the Week,2004,AL,,Week of 2004-08-07
suzukic01,Player of the Week,2006,AL,,Week of 2006-06-03
suzukic01,Player of the Week,2010,AL,,Week of 2010-09-26
suzukic01,Player of the Week,2012,AL,,Week of 2012-09-21
suzukic01,Player of the Week,2016,NL,Y,Week of 2016-08-06
suzukic01,Rookie of the Month,2001,AL,,April
